"diamondType","diamondShape","diamondCarat","diamondColor","diamondClarity","diamondPolish","diamondSymmetry","diamondFluorescence","diamondTable","diamondDepth","diamondX","diamondY","diamondZ","diamondCertification","diamondPrice"
"Natural","Oval","0.5","H","VS2","Excellent","Very Good","None",0.59,0.612,6.84,4.32,2.64,"GIA","1089.00"
"Natural","Oval","0.5","F","VS2","Excellent","Very Good","None",0.6,0.58,6.55,4.49,2.6,"GIA","1315.00"
"Natural","Heart","0.5","H","VVS2","Excellent","Very Good","None",0.62,0.603,4.61,5.49,3.31,"GIA","1309.00"
"Natural","Heart","0.5","F","VS1","Excellent","Excellent","None",0.64,0.576,4.61,5.51,3.18,"GIA","1627.00"
"Natural","Heart","0.5","G","VS1","Excellent","Excellent","None",0.6,0.595,4.92,5.42,3.22,"GIA","1582.00"
"Natural","Heart","0.5","G","VS2","Excellent","Excellent","None",0.59,0.593,4.82,5.55,3.29,"GIA","1523.00"
"Natural","Heart","0.5","D","VVS2","Excellent","Excellent","None",0.61,0.574,4.93,5.5,3.16,"GIA","1936.00"
"Natural","Heart","0.5","F","VS1","Excellent","Excellent","None",0.63,0.607,4.58,5.46,3.31,"GIA","1651.00"
"Natural","Heart","0.5","D","VS1","Excellent","Excellent","Faint",0.6,0.593,4.64,5.5,3.26,"GIA","1505.00"
"Natural","Pear","0.5","H","VVS2","Excellent","Excellent","None",0.59,0.656,6.69,4.32,2.83,"GIA","1266.00"
"Natural","Pear","0.5","D","VS1","Very Good","Very Good","Medium",0.59,0.58,6.89,4.52,2.62,"GIA","1136.00"
"Natural","Pear","0.5","H","VVS1","Excellent","Excellent","None",0.59,0.612,7.19,4.41,2.7,"GIA","1502.00"
"Natural","Pear","0.5","J","VS1","Excellent","Very Good","None",0.59,0.601,6.78,4.47,2.68,"GIA","988.00"
"Natural","Pear","0.5","G","VVS1","Excellent","Excellent","None",0.62,0.598,7.19,4.43,2.64,"GIA","1609.00"
"Natural","Pear","0.5","H","VS1","Excellent","Excellent","None",0.62,0.637,6.79,4.45,2.83,"GIA","1238.00"
"Natural","Pear","0.5","G","VS2","Excellent","Very Good","None",0.6,0.628,6.85,4.4,2.76,"GIA","1245.00"
"Natural","Pear","0.5","H","VVS2","Excellent","Excellent","Faint",0.61,0.628,6.94,4.35,2.74,"GIA","1287.00"
"Natural","Pear","0.5","G","SI1","Excellent","Excellent","None",0.62,0.625,7.14,4.4,2.75,"GIA","1075.00"
"Natural","Round","0.5","H","VS1","Excellent","Excellent","Faint",0.56,0.623,5.07,5.09,3.17,"GIA","1373.00"
"Natural","Round","0.5","K","SI1","Excellent","Excellent","None",0.59,0.617,5.08,5.11,3.15,"GIA","855.00"
"Natural","Round","0.5","G","VS1","Excellent","Excellent","None",0.58,0.626,5.07,5.11,3.19,"GIA","1617.00"
"Natural","Round","0.5","E","VVS2","Excellent","Excellent","None",0.57,0.627,5.03,5.07,3.17,"GIA","1995.00"
"Natural","Round","0.5","G","SI1","Excellent","Excellent","None",0.6,0.608,5.11,5.12,3.11,"GIA","1101.00"
"Natural","Round","0.5","E","FL/IF","Excellent","Excellent","Faint",0.59,0.61,5.12,5.15,3.13,"GIA","2188.00"
"Natural","Emerald","0.5","H","VS2","Excellent","Very Good","Faint",0.63,0.686,5.25,3.77,2.59,"GIA","1050.00"
"Natural","Emerald","0.5","H","VS2","Excellent","Very Good","None",0.65,0.69,5.2,3.74,2.58,"GIA","1089.00"
"Natural","Emerald","0.5","G","VS1","Excellent","Very Good","None",0.67,0.688,5.28,3.79,2.61,"GIA","1315.00"
"Natural","Emerald","0.5","J","VS1","Excellent","Very Good","None",0.67,0.676,5.52,3.68,2.49,"GIA","957.00"
"Natural","Emerald","0.5","I","VS1","Excellent","Very Good","Faint",0.69,0.682,5.26,3.78,2.58,"GIA","968.00"
"Natural","Emerald","0.5","E","VS1","Excellent","Very Good","None",0.66,0.679,5.27,3.78,2.57,"GIA","1386.00"
"Natural","Emerald","0.5","D","VS2","Excellent","Very Good","None",0.63,0.687,5.43,3.66,2.51,"GIA","1337.00"
"Natural","Emerald","0.5","F","VVS2","Excellent","Very Good","Strong",0.64,0.689,5.26,3.77,2.6,"GIA","1238.00"
"Natural","Emerald","0.5","J","VS1","Very Good","Very Good","Faint",0.67,0.616,5.48,3.94,2.43,"GIA","878.00"
"Natural","Emerald","0.5","G","VVS2","Excellent","Very Good","None",0.67,0.688,5.27,3.78,2.6,"GIA","1225.00"
"Natural","Emerald","0.5","G","SI1","Excellent","Very Good","None",0.65,0.685,5.57,3.61,2.47,"GIA","1092.00"
"Natural","Emerald","0.5","E","VS1","Excellent","Very Good","Faint",0.67,0.628,5.44,3.86,2.42,"GIA","1362.00"
"Natural","Emerald","0.5","F","VS2","Excellent","Very Good","None",0.65,0.669,5.51,3.72,2.49,"GIA","1203.00"
"Natural","Marquise","0.5","G","VS1","Excellent","Excellent","None",0.59,0.608,8.42,4.13,2.51,"GIA","1627.00"
"Natural","Marquise","0.5","H","SI2","Excellent","Very Good","None",0.59,0.627,8.73,3.98,2.5,"GIA","1056.00"
"Natural","Oval","0.5","D","VS2","Excellent","Very Good","None",0.57,0.632,6.05,4.44,2.81,"GIA","1461.00"
"Natural","Oval","0.5","D","VS2","Very Good","Very Good","None",0.57,0.625,6.65,4.27,2.67,"GIA","1510.00"
"Natural","Heart","0.5","D","VS2","Excellent","Very Good","Faint",0.59,0.587,5.01,5.39,3.16,"GIA","1535.00"
"Natural","Oval","0.5","E","SI2","Excellent","Very Good","None",0.57,0.616,6.34,4.44,2.73,"GIA","957.00"
"Natural","Heart","0.5","I","SI2","Excellent","Excellent","Faint",0.62,0.597,4.73,5.49,3.28,"GIA","867.00"
"Natural","Heart","0.5","F","VS2","Excellent","Very Good","None",0.63,0.617,4.69,5.43,3.35,"GIA","1471.00"
"Natural","Heart","0.5","E","SI1","Excellent","Very Good","None",0.62,0.598,4.68,5.57,3.33,"GIA","1405.00"
"Natural","Oval","0.5","F","VS2","Excellent","Excellent","None",0.6,0.592,6.29,4.52,2.67,"GIA","1471.00"
"Natural","Heart","0.5","F","VS2","Excellent","Very Good","None",0.63,0.588,4.93,5.42,3.19,"GIA","1582.00"
"Natural","Heart","0.5","I","SI1","Excellent","Very Good","None",0.62,0.548,5.09,5.6,3.07,"GIA","1010.00"
"Natural","Heart","0.5","E","VS2","Excellent","Excellent","None",0.59,0.545,5.1,5.62,3.06,"GIA","1617.00"
"Natural","Heart","0.5","F","VS2","Excellent","Very Good","None",0.61,0.586,4.78,5.65,3.31,"GIA","1515.00"
"Natural","Pear","0.5","G","SI2","Excellent","Very Good","None",0.6,0.654,6.7,4.43,2.9,"GIA","870.00"
"Natural","Pear","0.5","G","SI1","Very Good","Very Good","Faint",0.6,0.622,7.32,4.22,2.62,"GIA","1075.00"
"Natural","Pear","0.5","E","SI1","Excellent","Excellent","None",0.61,0.661,6.5,4.26,2.82,"GIA","1044.00"
"Natural","Pear","0.5","H","VS2","Excellent","Very Good","None",0.62,0.622,7.07,4.32,2.69,"GIA","1208.00"
"Natural","Pear","0.5","G","VS2","Excellent","Very Good","None",0.59,0.612,7.31,4.38,2.68,"GIA","1330.00"
"Natural","Pear","0.5","E","VS1","Excellent","Very Good","None",0.62,0.625,6.78,4.44,2.77,"GIA","1461.00"
"Natural","Pear","0.5","H","VVS2","Excellent","Excellent","None",0.62,0.639,6.68,4.4,2.81,"GIA","1202.00"
"Natural","Pear","0.5","F","VS2","Excellent","Very Good","None",0.62,0.593,6.78,4.48,2.65,"GIA","1203.00"
"Natural","Pear","0.5","D","VVS1","Excellent","Excellent","None",0.6,0.609,7.2,4.38,2.67,"GIA","1990.00"
"Natural","Princess","0.5","E","VS2","Excellent","Very Good","Faint",0.74,0.715,4.47,4.39,3.14,"GIA","1132.00"
"Natural","Oval","0.5","D","VS2","Excellent","Very Good","Medium",0.6,0.634,6.16,4.55,2.88,"GIA","1114.00"
"Natural","Oval","0.5","F","VS2","Excellent","Very Good","Medium",0.59,0.631,6.05,4.51,2.84,"GIA","1114.00"
"Natural","Oval","0.5","E","SI1","Very Good","Excellent","Faint",0.61,0.628,6.13,4.57,2.87,"GIA","987.00"
"Natural","Heart","0.5","H","VS1","Excellent","Excellent","Faint",0.6,0.617,4.81,5.44,3.36,"GIA","1257.00"
"Natural","Emerald","0.5","I","VVS1","Excellent","Excellent","Faint",0.7,0.636,5.5,3.88,2.47,"GIA","1035.00"
"Natural","Emerald","0.5","F","VVS1","Excellent","Very Good","Faint",0.72,0.618,5.48,4,2.47,"GIA","1309.00"
"Natural","Emerald","0.5","D","VS2","Excellent","Very Good","None",0.65,0.682,5.26,3.77,2.57,"GIA","1312.00"
"Natural","Emerald","0.5","D","VVS1","Excellent","Very Good","Medium",0.66,0.688,5.31,3.71,2.55,"GIA","1278.00"
"Natural","Emerald","0.5","I","VS2","Excellent","Very Good","None",0.65,0.657,5.58,3.74,2.45,"GIA","926.00"
"Natural","Emerald","0.5","D","VS1","Excellent","Very Good","None",0.64,0.676,5.52,3.73,2.52,"GIA","1505.00"
"Natural","Emerald","0.5","E","SI1","Excellent","Very Good","None",0.63,0.676,5.35,3.81,2.57,"GIA","1044.00"
"Natural","Emerald","0.5","I","VVS1","Excellent","Very Good","None",0.66,0.673,5.71,3.72,2.51,"GIA","1032.00"
"Natural","Emerald","0.5","E","VS1","Very Good","Good","None",0.67,0.683,5.46,3.74,2.55,"GIA","1312.00"
"Natural","Emerald","0.5","H","VVS1","Excellent","Excellent","None",0.66,0.679,5.39,3.71,2.52,"GIA","1294.00"
"Natural","Emerald","0.5","G","VS2","Very Good","Very Good","None",0.64,0.663,5.41,3.87,2.56,"GIA","1202.00"
"Natural","Emerald","0.5","E","VVS1","Excellent","Very Good","Faint",0.65,0.683,5.41,3.73,2.55,"GIA","1431.00"
"Natural","Emerald","0.5","G","VVS2","Excellent","Very Good","None",0.66,0.68,5.27,3.78,2.57,"GIA","1317.00"
"Natural","Emerald","0.5","H","FL/IF","Excellent","Very Good","None",0.66,0.685,5.39,3.69,2.53,"GIA","1316.00"
"Natural","Emerald","0.5","F","VVS1","Excellent","Very Good","None",0.64,0.675,5.54,3.66,2.47,"GIA","1532.00"
"Natural","Marquise","0.5","D","VVS1","Excellent","Excellent","Medium",0.57,0.576,8.87,4,2.3,"GIA","1634.00"
"Natural","Marquise","0.5","H","VS1","Excellent","Excellent","Faint",0.6,0.63,7.89,4.25,2.68,"GIA","1073.00"
"Natural","Marquise","0.5","D","SI1","Excellent","Excellent","None",0.59,0.615,8.77,4,2.46,"GIA","1382.00"
"Natural","Marquise","0.5","G","VVS2","Excellent","Very Good","None",0.57,0.577,8.04,4.25,2.45,"GIA","1641.00"
"Natural","Oval","0.5","K","VS1","Very Good","Very Good","None",0.58,0.634,6.04,4.46,2.83,"GIA","713.00"
"Natural","Oval","0.5","D","SI1","Very Good","Excellent","None",0.6,0.633,6.08,4.5,2.85,"GIA","1217.00"
"Natural","Oval","0.5","D","VS1","Excellent","Excellent","None",0.58,0.621,6.71,4.37,2.72,"GIA","1637.00"
"Natural","Oval","0.5","E","VS2","Excellent","Very Good","None",0.57,0.608,6.35,4.49,2.73,"GIA","1410.00"
"Natural","Oval","0.5","K","FL/IF","Excellent","Very Good","Faint",0.58,0.632,6.2,4.42,2.79,"GIA","800.00"
"Natural","Oval","0.5","E","VVS1","Very Good","Very Good","None",0.61,0.644,6.03,4.46,2.87,"GIA","1543.00"
"Natural","Oval","0.5","G","VS2","Excellent","Very Good","None",0.6,0.625,6.29,4.38,2.74,"GIA","1309.00"
"Natural","Oval","0.5","F","SI1","Very Good","Very Good","None",0.61,0.61,6.15,4.54,2.77,"GIA","1053.00"
"Natural","Oval","0.5","H","SI2","Excellent","Very Good","None",0.59,0.63,6.05,4.48,2.83,"GIA","938.00"
"Natural","Heart","0.5","F","VS1","Excellent","Very Good","None",0.63,0.56,4.97,5.51,3.08,"GIA","1603.00"
"Natural","Oval","0.5","F","VS1","Very Good","Excellent","None",0.57,0.644,6.01,4.42,2.85,"GIA","1388.00"
"Natural","Heart","0.5","H","VVS2","Excellent","Excellent","None",0.61,0.607,4.62,5.49,3.33,"GIA","1416.00"
"Natural","Heart","0.5","F","VVS2","Excellent","Very Good","None",0.58,0.606,4.67,5.48,3.32,"GIA","1733.00"
"Natural","Heart","0.5","F","VS1","Excellent","Excellent","None",0.63,0.548,4.9,5.56,3.05,"GIA","1699.00"
"Natural","Heart","0.5","G","VVS2","Excellent","Very Good","None",0.62,0.541,4.98,5.61,3.03,"GIA","1571.00"
"Natural","Pear","0.5","I","VVS2","Excellent","Very Good","Faint",0.63,0.657,6.56,4.34,2.86,"GIA","1050.00"
"Natural","Round","0.5","I","VS2","Excellent","Excellent","None",0.57,0.629,5.02,5.06,3.17,"GIA","1052.00"
"Natural","Pear","0.5","D","VS1","Excellent","Very Good","None",0.62,0.629,6.63,4.36,2.75,"GIA","1532.00"
"Natural","Pear","0.5","I","SI2","Excellent","Very Good","None",0.57,0.596,7.19,4.42,2.63,"GIA","879.00"
"Natural","Pear","0.5","I","VS1","Excellent","Very Good","None",0.58,0.587,6.89,4.47,2.63,"GIA","1139.00"
"Natural","Pear","0.5","I","VS1","Excellent","Very Good","None",0.63,0.577,7,4.52,2.61,"GIA","1120.00"
"Natural","Pear","0.5","H","VVS2","Excellent","Excellent","None",0.61,0.6,6.89,4.51,2.7,"GIA","1352.00"
"Natural","Pear","0.5","K","FL/IF","Excellent","Very Good","None",0.62,0.571,7.5,4.4,2.51,"GIA","988.00"
"Natural","Pear","0.5","F","VS2","Excellent","Excellent","Faint",0.61,0.637,6.74,4.43,2.82,"GIA","1270.00"
"Natural","Pear","0.5","K","VS1","Excellent","Excellent","None",0.62,0.624,6.73,4.37,2.72,"GIA","898.00"
"Natural","Pear","0.5","E","VVS1","Excellent","Excellent","None",0.6,0.609,7.05,4.4,2.68,"GIA","1852.00"
"Natural","Pear","0.5","E","VVS1","Excellent","Very Good","Faint",0.59,0.643,6.87,4.28,2.75,"GIA","1487.00"
"Natural","Pear","0.5","F","VS1","Excellent","Very Good","None",0.63,0.636,6.79,4.41,2.81,"GIA","1484.00"
"Natural","Pear","0.5","H","VVS1","Excellent","Very Good","None",0.62,0.636,6.71,4.37,2.78,"GIA","1386.00"
"Natural","Round","0.5","G","SI2","Excellent","Excellent","None",0.6,0.604,5.15,5.18,3.12,"GIA","1115.00"
"Natural","Round","0.5","D","VVS1","Excellent","Excellent","None",0.6,0.607,5.13,5.16,3.12,"GIA","2930.00"
"Natural","Round","0.5","I","VVS1","Excellent","Excellent","Faint",0.59,0.614,5.08,5.12,3.13,"GIA","1300.00"
"Natural","Round","0.5","D","FL/IF","Excellent","Excellent","Faint",0.56,0.625,5.05,5.09,3.17,"GIA","2789.00"
"Natural","Round","0.5","L","VVS1","Excellent","Excellent","Strong",0.59,0.625,5.07,5.11,3.18,"GIA","744.00"
"Natural","Round","0.5","H","VS2","Excellent","Excellent","Strong",0.57,0.622,5.06,5.1,3.16,"GIA","1050.00"
"Natural","Round","0.5","E","VVS2","Excellent","Excellent","Faint",0.59,0.625,5.05,5.09,3.17,"GIA","1738.00"
"Natural","Round","0.5","G","VVS1","Excellent","Excellent","None",0.59,0.607,5.14,5.16,3.13,"GIA","1762.00"
"Natural","Heart","0.5","E","VS1","Excellent","Very Good","Faint",0.62,0.567,4.95,5.61,3.18,"GIA","1477.00"
"Natural","Emerald","0.5","E","VVS2","Excellent","Very Good","None",0.64,0.606,5.56,3.89,2.36,"GIA","1641.00"
"Natural","Emerald","0.5","H","VS1","Excellent","Very Good","None",0.68,0.686,5.28,3.83,2.62,"GIA","1112.00"
"Natural","Emerald","0.5","F","FL/IF","Excellent","Very Good","Faint",0.67,0.661,5.25,3.84,2.54,"GIA","1334.00"
"Natural","Round","0.5","F","VS1","Excellent","Excellent","None",0.58,0.622,5.06,5.09,3.16,"GIA","1883.00"
"Natural","Round","0.5","H","VVS2","Excellent","Excellent","None",0.58,0.592,5.21,5.23,3.09,"GIA","1567.00"
"Natural","Princess","0.5","G","VVS1","Excellent","Very Good","Faint",0.74,0.735,4.31,4.29,3.15,"GIA","1164.00"
"Natural","Emerald","0.5","G","VVS2","Excellent","Very Good","None",0.63,0.688,5.22,3.75,2.58,"GIA","1317.00"
"Natural","Emerald","0.5","F","VVS1","Excellent","Very Good","None",0.65,0.686,5.27,3.78,2.59,"GIA","1505.00"
"Natural","Emerald","0.5","H","VS1","Excellent","Very Good","None",0.64,0.688,5.2,3.72,2.56,"GIA","1176.00"
"Natural","Marquise","0.5","D","VS1","Excellent","Excellent","Faint",0.57,0.614,7.79,4.2,2.58,"GIA","1637.00"
"Natural","Princess","0.5","E","VVS2","Excellent","Very Good","None",0.74,0.74,4.33,4.32,3.2,"GIA","1347.00"
"Natural","Marquise","0.5","F","VVS1","Excellent","Excellent","None",0.6,0.622,8.45,4.16,2.59,"GIA","2086.00"
"Natural","Oval","0.5","D","VS2","Excellent","Very Good","None",0.57,0.634,6.22,4.44,2.82,"GIA","1510.00"
"Natural","Oval","0.5","F","SI1","Excellent","Excellent","None",0.59,0.614,6.09,4.48,2.75,"GIA","1180.00"
"Natural","Heart","0.5","F","VVS1","Excellent","Excellent","None",0.6,0.605,4.63,5.51,3.33,"GIA","1928.00"
"Natural","Heart","0.5","D","VS2","Excellent","Very Good","None",0.62,0.605,4.55,5.43,3.29,"GIA","1535.00"
"Natural","Heart","0.5","H","SI1","Excellent","Very Good","None",0.61,0.611,4.61,5.44,3.32,"GIA","1089.00"
"Natural","Heart","0.5","G","VVS1","Excellent","Very Good","None",0.62,0.616,4.5,5.39,3.32,"GIA","1535.00"
"Natural","Heart","0.5","E","VVS1","Excellent","Excellent","Strong",0.6,0.612,4.55,5.38,3.3,"GIA","1375.00"
"Natural","Pear","0.5","D","VVS1","Excellent","Very Good","None",0.59,0.628,7.13,4.27,2.68,"GIA","1812.00"
"Natural","Pear","0.5","G","VS1","Excellent","Very Good","Faint",0.59,0.616,7.13,4.4,2.71,"GIA","1292.00"
"Natural","Pear","0.5","J","VVS1","Excellent","Very Good","None",0.61,0.628,7.11,4.35,2.73,"GIA","1109.00"
"Natural","Pear","0.5","E","VVS1","Excellent","Excellent","None",0.62,0.627,7.08,4.32,2.71,"GIA","1880.00"
"Natural","Pear","0.5","G","VS1","Excellent","Very Good","Faint",0.59,0.638,6.65,4.38,2.79,"GIA","1203.00"
"Natural","Pear","0.5","H","VS1","Excellent","Very Good","None",0.62,0.616,6.68,4.39,2.7,"GIA","1238.00"
"Natural","Heart","0.5","E","VS2","Excellent","Very Good","None",0.61,0.547,5.21,5.67,3.1,"GIA","1567.00"
"Natural","Heart","0.5","G","VS1","Excellent","Very Good","None",0.62,0.55,5.04,5.71,3.14,"GIA","1554.00"
"Natural","Emerald","0.5","D","VVS1","Excellent","Very Good","None",0.64,0.681,5.5,3.68,2.51,"GIA","1634.00"
"Natural","Emerald","0.5","D","VS2","Excellent","Very Good","None",0.6,0.65,5.57,3.74,2.43,"GIA","1287.00"
"Natural","Emerald","0.5","G","VVS1","Excellent","Very Good","Faint",0.64,0.689,5.34,3.66,2.52,"GIA","1139.00"
"Natural","Emerald","0.5","G","VS2","Excellent","Excellent","None",0.65,0.677,5.29,3.8,2.57,"GIA","1245.00"
"Natural","Emerald","0.5","F","VVS1","Excellent","Very Good","None",0.67,0.685,5.24,3.76,2.58,"GIA","1479.00"
"Natural","Emerald","0.5","I","VVS2","Excellent","Very Good","Faint",0.63,0.661,5.53,3.71,2.45,"GIA","971.00"
"Natural","Emerald","0.5","D","VVS1","Very Good","Very Good","Faint",0.66,0.679,5.35,3.79,2.57,"GIA","1396.00"
"Natural","Emerald","0.5","H","SI1","Excellent","Very Good","None",0.64,0.644,5.36,3.84,2.47,"GIA","908.00"
"Natural","Emerald","0.5","I","VS1","Excellent","Very Good","Faint",0.65,0.676,5.33,3.72,2.51,"GIA","1006.00"
"Natural","Emerald","0.5","F","VS2","Excellent","Very Good","None",0.66,0.683,5.5,3.71,2.53,"GIA","1159.00"
"Natural","Emerald","0.5","G","VS2","Excellent","Very Good","None",0.63,0.688,5.19,3.73,2.57,"GIA","1245.00"
"Natural","Emerald","0.5","E","VS1","Excellent","Excellent","Medium",0.63,0.679,5.49,3.69,2.51,"GIA","1263.00"
"Natural","Emerald","0.5","E","VVS1","Excellent","Very Good","None",0.63,0.68,5.4,3.72,2.53,"GIA","1599.00"
"Natural","Emerald","0.5","G","VS2","Excellent","Very Good","None",0.67,0.691,5.19,3.78,2.61,"GIA","1094.00"
"Natural","Emerald","0.5","H","VS1","Excellent","Very Good","None",0.65,0.69,5.25,3.75,2.59,"GIA","1176.00"
"Natural","Emerald","0.5","F","VVS2","Very Good","Good","Faint",0.67,0.68,5.27,3.84,2.61,"GIA","1188.00"
"Natural","Princess","0.5","J","VS1","Excellent","Very Good","None",0.75,0.734,4.45,4.32,3.17,"GIA","863.00"
"Natural","Marquise","0.5","G","VS2","Excellent","Excellent","None",0.57,0.608,8.12,4.1,2.49,"GIA","1566.00"
"Natural","Marquise","0.5","E","VVS1","Excellent","Excellent","Faint",0.58,0.613,8.09,4.12,2.53,"GIA","1880.00"
"Natural","Marquise","0.5","E","VS1","Excellent","Excellent","None",0.64,0.63,7.71,4.15,2.62,"GIA","1708.00"
"Natural","Marquise","0.5","F","VVS2","Excellent","Excellent","Faint",0.6,0.66,7.93,3.99,2.63,"GIA","1584.00"
"Natural","Marquise","0.5","F","SI1","Very Good","Very Good","None",0.57,0.607,8.26,4.1,2.49,"GIA","1380.00"
"Natural","Princess","0.5","E","VS1","Excellent","Very Good","Faint",0.75,0.74,4.32,4.24,3.14,"GIA","1164.00"
"Natural","Oval","0.5","D","SI1","Excellent","Very Good","None",0.58,0.623,6.13,4.47,2.78,"GIA","1259.00"
"Natural","Oval","0.5","G","VS1","Excellent","Excellent","None",0.59,0.616,6.77,4.25,2.62,"GIA","1382.00"
"Natural","Oval","0.5","I","VS1","Excellent","Very Good","Faint",0.58,0.62,5.95,4.44,2.75,"GIA","911.00"
"Natural","Oval","0.5","D","VVS1","Excellent","Excellent","Faint",0.61,0.606,6.79,4.37,2.65,"GIA","1664.00"
"Natural","Oval","0.5","D","VVS1","Excellent","Very Good","Strong",0.59,0.628,6.7,4.23,2.66,"GIA","1396.00"
"Natural","Oval","0.5","D","VS1","Excellent","Excellent","Medium",0.6,0.619,6.08,4.5,2.79,"GIA","1320.00"
"Natural","Oval","0.5","E","SI2","Excellent","Excellent","None",0.61,0.626,6.18,4.51,2.82,"GIA","1004.00"
"Natural","Oval","0.5","E","SI2","Excellent","Very Good","None",0.6,0.625,6.02,4.45,2.78,"GIA","1035.00"
"Natural","Oval","0.5","F","VS2","Excellent","Very Good","None",0.56,0.649,5.98,4.45,2.88,"GIA","1248.00"
"Natural","Oval","0.5","G","SI1","Excellent","Excellent","None",0.6,0.631,6.03,4.46,2.81,"GIA","1075.00"
"Natural","Oval","0.5","I","SI2","Very Good","Very Good","None",0.57,0.608,6.4,4.35,2.64,"GIA","830.00"
"Natural","Oval","0.5","H","VS1","Very Good","Excellent","None",0.57,0.615,6.78,4.22,2.59,"GIA","1217.00"
"Natural","Pear","0.5","H","VS2","Very Good","Very Good","None",0.64,0.653,6.6,4.32,2.82,"GIA","1129.00"
"Natural","Pear","0.5","K","VVS1","Excellent","Very Good","Faint",0.61,0.628,6.94,4.4,2.76,"GIA","891.00"
"Natural","Pear","0.5","D","VS1","Excellent","Very Good","None",0.63,0.637,6.62,4.36,2.77,"GIA","1505.00"
"Natural","Pear","0.5","D","VS1","Excellent","Very Good","None",0.63,0.638,6.72,4.4,2.81,"GIA","1532.00"
"Natural","Pear","0.5","D","VS1","Excellent","Very Good","Faint",0.64,0.65,6.61,4.35,2.83,"GIA","1268.00"
"Natural","Pear","0.5","G","VS1","Excellent","Very Good","None",0.6,0.627,6.74,4.41,2.76,"GIA","1404.00"
"Natural","Pear","0.5","G","VS2","Excellent","Excellent","None",0.59,0.626,6.85,4.36,2.73,"GIA","1373.00"
"Natural","Pear","0.5","G","VVS2","Excellent","Very Good","None",0.58,0.619,6.73,4.42,2.74,"GIA","1340.00"
"Natural","Pear","0.5","F","VS1","Very Good","Very Good","None",0.62,0.58,6.88,4.53,2.63,"GIA","1292.00"
"Natural","Pear","0.5","F","VS1","Excellent","Excellent","None",0.62,0.639,6.72,4.42,2.82,"GIA","1508.00"
"Natural","Pear","0.5","E","SI1","Excellent","Very Good","None",0.61,0.638,6.67,4.39,2.8,"GIA","1044.00"
"Natural","Pear","0.5","G","VS2","Excellent","Very Good","None",0.61,0.59,7.23,4.42,2.61,"GIA","1330.00"
"Natural","Pear","0.5","G","VS1","Excellent","Very Good","None",0.6,0.612,7.26,4.33,2.65,"GIA","1404.00"
"Natural","Pear","0.5","E","VVS2","Excellent","Very Good","None",0.6,0.635,6.6,4.37,2.77,"GIA","1611.00"
"Natural","Pear","0.5","E","VVS2","Excellent","Excellent","Faint",0.63,0.639,6.61,4.33,2.77,"GIA","1505.00"
"Natural","Pear","0.5","H","VS1","Excellent","Very Good","None",0.61,0.623,7.14,4.25,2.65,"GIA","1320.00"
"Natural","Round","0.5","F","VVS2","Excellent","Excellent","None",0.56,0.626,5.06,5.09,3.18,"GIA","1990.00"
"Natural","Round","0.5","E","VVS2","Excellent","Very Good","Medium",0.62,0.63,4.98,5.03,3.15,"GIA","1481.00"
